lieu,variapres3h,Direcvent10min,Vitessevent10mn,Temperature,Humidite,Pressionstation,Variationpressionen24h,TemperatureMinSol12hrs,RafalesPeriode,NumAcc,choc,voie,grav,sexe,trajet,annNais,mois
MONTPELLIER,10,360,1.7,281.15,93,102300,-50,282.55,2.4,201700006570,9,10,1,2,0,2008,4
MONTPELLIER,-130,190,3.4,290.75,73,102160,-300,282.55,4.6,201700006570,9,10,1,2,0,2008,4
MONTPELLIER,-50,360,1.9,283.65,91,102390,90,284.05,2.3,201700006570,9,10,1,2,0,2008,4
MONTPELLIER,110,60,3.7,290.15,73,101940,-500,288.45,5.5,201700006570,9,10,3,2,0,1952,4
MONTPELLIER,-100,20,2.7,283.05,100,102290,20,283.15,4.5,201700006570,9,10,3,2,0,1952,4
MONTPELLIER,-120,280,3.0,294.15,49,101830,-550,283.15,6.3,201700006570,9,10,3,2,0,1952,4
MONTPELLIER,-10,150,1.8,290.95,67,102290,-200,282.55,2.8,201700006570,9,10,3,2,0,1952,4
MONTPELLIER,10,360,1.7,281.15,93,102300,-50,282.55,2.4,201700006570,9,10,3,2,0,1952,4
MONTPELLIER,-130,190,3.4,290.75,73,102160,-300,282.55,4.6,201700006570,9,10,3,2,0,1952,4
MONTPELLIER,-50,360,1.9,283.65,91,102390,90,284.05,2.3,201700006570,9,10,3,2,0,1952,4
MONTPELLIER,110,60,3.7,290.15,73,101940,-500,288.45,5.5,201700006570,9,10,4,1,0,1947,4
MONTPELLIER,-100,20,2.7,283.05,100,102290,20,283.15,4.5,201700006570,9,10,4,1,0,1947,4
MONTPELLIER,-120,280,3.0,294.15,49,101830,-550,283.15,6.3,201700006570,9,10,4,1,0,1947,4
MONTPELLIER,-10,150,1.8,290.95,67,102290,-200,282.55,2.8,201700006570,9,10,4,1,0,1947,4
MONTPELLIER,10,360,1.7,281.15,93,102300,-50,282.55,2.4,201700006570,9,10,4,1,0,1947,4
MONTPELLIER,-130,190,3.4,290.75,73,102160,-300,282.55,4.6,201700006570,9,10,4,1,0,1947,4
MONTPELLIER,-50,360,1.9,283.65,91,102390,90,284.05,2.3,201700006570,9,10,4,1,0,1947,4
MONTPELLIER,110,60,3.7,290.15,73,101940,-500,288.45,5.5,201700006570,9,10,4,1,5,1977,4
MONTPELLIER,-100,20,2.7,283.05,100,102290,20,283.15,4.5,201700006570,9,10,4,1,5,1977,4
MONTPELLIER,-120,280,3.0,294.15,49,101830,-550,283.15,6.3,201700006570,9,10,4,1,5,1977,4
MONTPELLIER,-10,150,1.8,290.95,67,102290,-200,282.55,2.8,201700006570,9,10,4,1,5,1977,4
MONTPELLIER,10,360,1.7,281.15,93,102300,-50,282.55,2.4,201700006570,9,10,4,1,5,1977,4
MONTPELLIER,-130,190,3.4,290.75,73,102160,-300,282.55,4.6,201700006570,9,10,4,1,5,1977,4
MONTPELLIER,-50,360,1.9,283.65,91,102390,90,284.05,2.3,201700006570,9,10,4,1,5,1977,4
MONTPELLIER,-70,150,3.2,304.05,36,101320,-400,291.95,8.7,201700006571,9,10,3,2,5,1998,5
MONTPELLIER,30,160,5.9,296.25,72,101350,-250,291.95,9.4,201700006571,9,10,3,2,5,1998,5
MONTPELLIER,20,220,3.5,294.05,78,101370,-150,293.05,5.3,201700006571,9,10,3,2,5,1998,5
MONTPELLIER,-100,350,2.8,294.25,65,101530,-310,293.35,4.7,201700006571,9,10,3,2,5,1998,5
MONTPELLIER,10,340,1.9,293.35,63,101410,-430,291.95,2.9,201700006571,9,10,3,2,5,1998,5
MONTPELLIER,-130,310,3.1,294.95,49,101400,-420,292.75,7.4,201700006571,9,10,3,2,5,1998,5
MONTPELLIER,110,210,1.7,292.45,85,101480,-150,294.65,4.0,201700006571,9,10,3,2,5,1998,5
MONTPELLIER,-20,80,2.2,301.85,36,101390,-430,291.95,4.6,201700006571,9,10,3,2,5,1998,5
MONTPELLIER,-70,150,3.2,304.05,36,101320,-400,291.95,8.7,201700006571,9,10,3,2,5,1997,5
MONTPELLIER,30,160,5.9,296.25,72,101350,-250,291.95,9.4,201700006571,9,10,3,2,5,1997,5
MONTPELLIER,20,220,3.5,294.05,78,101370,-150,293.05,5.3,201700006571,9,10,3,2,5,1997,5
MONTPELLIER,-100,350,2.8,294.25,65,101530,-310,293.35,4.7,201700006571,9,10,3,2,5,1997,5
MONTPELLIER,10,340,1.9,293.35,63,101410,-430,291.95,2.9,201700006571,9,10,3,2,5,1997,5
MONTPELLIER,-130,310,3.1,294.95,49,101400,-420,292.75,7.4,201700006571,9,10,3,2,5,1997,5
MONTPELLIER,110,210,1.7,292.45,85,101480,-150,294.65,4.0,201700006571,9,10,3,2,5,1997,5
MONTPELLIER,-20,80,2.2,301.85,36,101390,-430,291.95,4.6,201700006571,9,10,3,2,5,1997,5
MONTPELLIER,-70,150,3.2,304.05,36,101320,-400,291.95,8.7,201700006572,7,10,3,1,5,1975,5
MONTPELLIER,30,160,5.9,296.25,72,101350,-250,291.95,9.4,201700006572,7,10,3,1,5,1975,5
MONTPELLIER,20,220,3.5,294.05,78,101370,-150,293.05,5.3,201700006572,7,10,3,1,5,1975,5
MONTPELLIER,-100,350,2.8,294.25,65,101530,-310,293.35,4.7,201700006572,7,10,3,1,5,1975,5
MONTPELLIER,10,340,1.9,293.35,63,101410,-430,291.95,2.9,201700006572,7,10,3,1,5,1975,5
MONTPELLIER,-130,310,3.1,294.95,49,101400,-420,292.75,7.4,201700006572,7,10,3,1,5,1975,5
MONTPELLIER,110,210,1.7,292.45,85,101480,-150,294.65,4.0,201700006572,7,10,3,1,5,1975,5
MONTPELLIER,-20,80,2.2,301.85,36,101390,-430,291.95,4.6,201700006572,7,10,3,1,5,1975,5
MONTPELLIER,-50,170,4.4,299.05,76,101570,-310,296.55,6.0,201700006573,3,11,3,1,0,1966,6
MONTPELLIER,-130,30,3.1,296.45,88,101500,-360,296.85,5.2,201700006573,3,11,3,1,0,1966,6
MONTPELLIER,70,0,0.0,295.75,88,101610,-50,296.85,2.3,201700006573,3,11,3,1,0,1966,6
MONTPELLIER,-70,170,3.2,297.55,82,101500,-230,296.55,6.7,201700006573,3,11,3,1,0,1966,6
MONTPELLIER,50,40,2.0,296.85,79,101550,-330,296.55,4.0,201700006573,3,11,3,1,0,1966,6
MONTPELLIER,70,50,2.6,298.85,71,101620,-290,296.55,4.8,201700006573,3,11,3,1,0,1966,6
MONTPELLIER,40,200,1.9,296.75,85,101540,-120,298.95,4.9,201700006573,3,11,3,1,0,1966,6
MONTPELLIER,-30,140,2.7,296.35,90,101630,-300,297.05,4.2,201700006573,3,11,3,1,0,1966,6
MONTPELLIER,20,0,0.0,295.65,90,101630,0,295.65,2.9,201700006574,1,10,4,1,0,1985,6
MONTPELLIER,-50,170,3.8,300.15,74,101730,160,296.45,5.6,201700006574,1,10,4,1,0,1985,6
MONTPELLIER,-40,190,2.2,297.45,86,101650,110,298.55,4.4,201700006574,1,10,4,1,0,1985,6
MONTPELLIER,-50,10,1.3,296.15,87,101580,80,295.65,1.8,201700006574,1,10,4,1,0,1985,6
MONTPELLIER,80,100,0.8,296.75,91,101730,120,297.35,2.7,201700006574,1,10,4,1,0,1985,6
MONTPELLIER,-40,170,3.9,298.95,80,101690,190,296.55,5.7,201700006574,1,10,4,1,0,1985,6
MONTPELLIER,80,100,2.4,299.45,74,101780,160,295.65,3.9,201700006574,1,10,4,1,0,1985,6
MONTPELLIER,120,30,2.3,296.55,85,101700,150,295.65,3.3,201700006574,1,10,4,1,0,1985,6
MONTPELLIER,20,0,0.0,295.65,90,101630,0,295.65,2.9,201700006574,1,10,1,1,5,1944,6
MONTPELLIER,-50,170,3.8,300.15,74,101730,160,296.45,5.6,201700006574,1,10,1,1,5,1944,6
MONTPELLIER,-40,190,2.2,297.45,86,101650,110,298.55,4.4,201700006574,1,10,1,1,5,1944,6
MONTPELLIER,-50,10,1.3,296.15,87,101580,80,295.65,1.8,201700006574,1,10,1,1,5,1944,6
MONTPELLIER,80,100,0.8,296.75,91,101730,120,297.35,2.7,201700006574,1,10,1,1,5,1944,6
MONTPELLIER,-40,170,3.9,298.95,80,101690,190,296.55,5.7,201700006574,1,10,1,1,5,1944,6
MONTPELLIER,80,100,2.4,299.45,74,101780,160,295.65,3.9,201700006574,1,10,1,1,5,1944,6
MONTPELLIER,120,30,2.3,296.55,85,101700,150,295.65,3.3,201700006574,1,10,1,1,5,1944,6
MONTPELLIER,20,0,0.0,295.65,90,101630,0,295.65,2.9,201700006574,4,10,4,1,0,1985,6
MONTPELLIER,-50,170,3.8,300.15,74,101730,160,296.45,5.6,201700006574,4,10,4,1,0,1985,6
MONTPELLIER,-40,190,2.2,297.45,86,101650,110,298.55,4.4,201700006574,4,10,4,1,0,1985,6
MONTPELLIER,-50,10,1.3,296.15,87,101580,80,295.65,1.8,201700006574,4,10,4,1,0,1985,6
MONTPELLIER,80,100,0.8,296.75,91,101730,120,297.35,2.7,201700006574,4,10,4,1,0,1985,6
MONTPELLIER,-40,170,3.9,298.95,80,101690,190,296.55,5.7,201700006574,4,10,4,1,0,1985,6
MONTPELLIER,80,100,2.4,299.45,74,101780,160,295.65,3.9,201700006574,4,10,4,1,0,1985,6
MONTPELLIER,120,30,2.3,296.55,85,101700,150,295.65,3.3,201700006574,4,10,4,1,0,1985,6
MONTPELLIER,20,0,0.0,295.65,90,101630,0,295.65,2.9,201700006574,4,10,1,1,5,1944,6
MONTPELLIER,-50,170,3.8,300.15,74,101730,160,296.45,5.6,201700006574,4,10,1,1,5,1944,6
MONTPELLIER,-40,190,2.2,297.45,86,101650,110,298.55,4.4,201700006574,4,10,1,1,5,1944,6
MONTPELLIER,-50,10,1.3,296.15,87,101580,80,295.65,1.8,201700006574,4,10,1,1,5,1944,6
MONTPELLIER,80,100,0.8,296.75,91,101730,120,297.35,2.7,201700006574,4,10,1,1,5,1944,6
MONTPELLIER,-40,170,3.9,298.95,80,101690,190,296.55,5.7,201700006574,4,10,1,1,5,1944,6
MONTPELLIER,80,100,2.4,299.45,74,101780,160,295.65,3.9,201700006574,4,10,1,1,5,1944,6
MONTPELLIER,120,30,2.3,296.55,85,101700,150,295.65,3.3,201700006574,4,10,1,1,5,1944,6
MONTPELLIER,-10,140,2.8,297.15,79,101340,-310,297.05,8.5,201700006575,0,11,1,2,1,1991,7
MONTPELLIER,20,100,2.7,300.35,61,101570,-340,293.15,4.9,201700006575,0,11,1,2,1,1991,7
MONTPELLIER,-90,10,1.1,293.15,85,101540,-300,293.15,1.7,201700006575,0,11,1,2,1,1991,7
MONTPELLIER,-60,230,1.8,298.65,53,101350,-300,298.65,8.2,201700006575,0,11,1,2,1,1991,7
MONTPELLIER,10,360,1.9,295.65,74,101550,-320,293.15,3.3,201700006575,0,11,1,2,1,1991,7
MONTPELLIER,10,200,2.6,301.25,42,101580,-250,293.15,5.9,201700006575,0,11,1,2,1,1991,7
MONTPELLIER,-170,150,3.0,301.35,45,101410,-330,293.15,5.0,201700006575,0,11,1,2,1,1991,7
MONTPELLIER,-20,10,1.8,294.05,87,101630,-280,293.95,2.9,201700006575,0,11,1,2,1,1991,7
MONTPELLIER,-10,140,2.8,297.15,79,101340,-310,297.05,8.5,201700006575,0,11,4,2,5,2004,7
MONTPELLIER,20,100,2.7,300.35,61,101570,-340,293.15,4.9,201700006575,0,11,4,2,5,2004,7
MONTPELLIER,-90,10,1.1,293.15,85,101540,-300,293.15,1.7,201700006575,0,11,4,2,5,2004,7
MONTPELLIER,-60,230,1.8,298.65,53,101350,-300,298.65,8.2,201700006575,0,11,4,2,5,2004,7
MONTPELLIER,10,360,1.9,295.65,74,101550,-320,293.15,3.3,201700006575,0,11,4,2,5,2004,7
MONTPELLIER,10,200,2.6,301.25,42,101580,-250,293.15,5.9,201700006575,0,11,4,2,5,2004,7
MONTPELLIER,-170,150,3.0,301.35,45,101410,-330,293.15,5.0,201700006575,0,11,4,2,5,2004,7
MONTPELLIER,-20,10,1.8,294.05,87,101630,-280,293.95,2.9,201700006575,0,11,4,2,5,2004,7
MONTPELLIER,-10,140,2.8,297.15,79,101340,-310,297.05,8.5,201700006575,0,11,4,1,5,2006,7
MONTPELLIER,20,100,2.7,300.35,61,101570,-340,293.15,4.9,201700006575,0,11,4,1,5,2006,7
MONTPELLIER,-90,10,1.1,293.15,85,101540,-300,293.15,1.7,201700006575,0,11,4,1,5,2006,7
MONTPELLIER,-60,230,1.8,298.65,53,101350,-300,298.65,8.2,201700006575,0,11,4,1,5,2006,7
MONTPELLIER,10,360,1.9,295.65,74,101550,-320,293.15,3.3,201700006575,0,11,4,1,5,2006,7
MONTPELLIER,10,200,2.6,301.25,42,101580,-250,293.15,5.9,201700006575,0,11,4,1,5,2006,7
MONTPELLIER,-170,150,3.0,301.35,45,101410,-330,293.15,5.0,201700006575,0,11,4,1,5,2006,7
MONTPELLIER,-20,10,1.8,294.05,87,101630,-280,293.95,2.9,201700006575,0,11,4,1,5,2006,7
MONTPELLIER,-10,140,2.8,297.15,79,101340,-310,297.05,8.5,201700006575,0,11,4,1,5,2012,7
MONTPELLIER,20,100,2.7,300.35,61,101570,-340,293.15,4.9,201700006575,0,11,4,1,5,2012,7
MONTPELLIER,-90,10,1.1,293.15,85,101540,-300,293.15,1.7,201700006575,0,11,4,1,5,2012,7
MONTPELLIER,-60,230,1.8,298.65,53,101350,-300,298.65,8.2,201700006575,0,11,4,1,5,2012,7
MONTPELLIER,10,360,1.9,295.65,74,101550,-320,293.15,3.3,201700006575,0,11,4,1,5,2012,7
MONTPELLIER,10,200,2.6,301.25,42,101580,-250,293.15,5.9,201700006575,0,11,4,1,5,2012,7
MONTPELLIER,-170,150,3.0,301.35,45,101410,-330,293.15,5.0,201700006575,0,11,4,1,5,2012,7
MONTPELLIER,-20,10,1.8,294.05,87,101630,-280,293.95,2.9,201700006575,0,11,4,1,5,2012,7
MONTPELLIER,-10,140,2.8,297.15,79,101340,-310,297.05,8.5,201700006575,0,11,4,1,5,1991,7
MONTPELLIER,20,100,2.7,300.35,61,101570,-340,293.15,4.9,201700006575,0,11,4,1,5,1991,7
MONTPELLIER,-90,10,1.1,293.15,85,101540,-300,293.15,1.7,201700006575,0,11,4,1,5,1991,7
MONTPELLIER,-60,230,1.8,298.65,53,101350,-300,298.65,8.2,201700006575,0,11,4,1,5,1991,7
MONTPELLIER,10,360,1.9,295.65,74,101550,-320,293.15,3.3,201700006575,0,11,4,1,5,1991,7
MONTPELLIER,10,200,2.6,301.25,42,101580,-250,293.15,5.9,201700006575,0,11,4,1,5,1991,7
MONTPELLIER,-170,150,3.0,301.35,45,101410,-330,293.15,5.0,201700006575,0,11,4,1,5,1991,7
MONTPELLIER,-20,10,1.8,294.05,87,101630,-280,293.95,2.9,201700006575,0,11,4,1,5,1991,7
MONTPELLIER,-10,140,2.8,297.15,79,101340,-310,297.05,8.5,201700006575,0,11,3,2,5,1983,7
MONTPELLIER,20,100,2.7,300.35,61,101570,-340,293.15,4.9,201700006575,0,11,3,2,5,1983,7
MONTPELLIER,-90,10,1.1,293.15,85,101540,-300,293.15,1.7,201700006575,0,11,3,2,5,1983,7
MONTPELLIER,-60,230,1.8,298.65,53,101350,-300,298.65,8.2,201700006575,0,11,3,2,5,1983,7
MONTPELLIER,10,360,1.9,295.65,74,101550,-320,293.15,3.3,201700006575,0,11,3,2,5,1983,7
MONTPELLIER,10,200,2.6,301.25,42,101580,-250,293.15,5.9,201700006575,0,11,3,2,5,1983,7
MONTPELLIER,-170,150,3.0,301.35,45,101410,-330,293.15,5.0,201700006575,0,11,3,2,5,1983,7
MONTPELLIER,-20,10,1.8,294.05,87,101630,-280,293.95,2.9,201700006575,0,11,3,2,5,1983,7
MONTPELLIER,-10,140,2.8,297.15,79,101340,-310,297.05,8.5,201700006575,2,11,1,2,1,1991,7
MONTPELLIER,20,100,2.7,300.35,61,101570,-340,293.15,4.9,201700006575,2,11,1,2,1,1991,7
MONTPELLIER,-90,10,1.1,293.15,85,101540,-300,293.15,1.7,201700006575,2,11,1,2,1,1991,7
MONTPELLIER,-60,230,1.8,298.65,53,101350,-300,298.65,8.2,201700006575,2,11,1,2,1,1991,7
MONTPELLIER,10,360,1.9,295.65,74,101550,-320,293.15,3.3,201700006575,2,11,1,2,1,1991,7
MONTPELLIER,10,200,2.6,301.25,42,101580,-250,293.15,5.9,201700006575,2,11,1,2,1,1991,7
MONTPELLIER,-170,150,3.0,301.35,45,101410,-330,293.15,5.0,201700006575,2,11,1,2,1,1991,7
MONTPELLIER,-20,10,1.8,294.05,87,101630,-280,293.95,2.9,201700006575,2,11,1,2,1,1991,7
MONTPELLIER,-10,140,2.8,297.15,79,101340,-310,297.05,8.5,201700006575,2,11,4,2,5,2004,7
MONTPELLIER,20,100,2.7,300.35,61,101570,-340,293.15,4.9,201700006575,2,11,4,2,5,2004,7
MONTPELLIER,-90,10,1.1,293.15,85,101540,-300,293.15,1.7,201700006575,2,11,4,2,5,2004,7
MONTPELLIER,-60,230,1.8,298.65,53,101350,-300,298.65,8.2,201700006575,2,11,4,2,5,2004,7
MONTPELLIER,10,360,1.9,295.65,74,101550,-320,293.15,3.3,201700006575,2,11,4,2,5,2004,7
MONTPELLIER,10,200,2.6,301.25,42,101580,-250,293.15,5.9,201700006575,2,11,4,2,5,2004,7
MONTPELLIER,-170,150,3.0,301.35,45,101410,-330,293.15,5.0,201700006575,2,11,4,2,5,2004,7
MONTPELLIER,-20,10,1.8,294.05,87,101630,-280,293.95,2.9,201700006575,2,11,4,2,5,2004,7
MONTPELLIER,-10,140,2.8,297.15,79,101340,-310,297.05,8.5,201700006575,2,11,4,1,5,2006,7
MONTPELLIER,20,100,2.7,300.35,61,101570,-340,293.15,4.9,201700006575,2,11,4,1,5,2006,7
MONTPELLIER,-90,10,1.1,293.15,85,101540,-300,293.15,1.7,201700006575,2,11,4,1,5,2006,7
MONTPELLIER,-60,230,1.8,298.65,53,101350,-300,298.65,8.2,201700006575,2,11,4,1,5,2006,7
MONTPELLIER,10,360,1.9,295.65,74,101550,-320,293.15,3.3,201700006575,2,11,4,1,5,2006,7
MONTPELLIER,10,200,2.6,301.25,42,101580,-250,293.15,5.9,201700006575,2,11,4,1,5,2006,7
MONTPELLIER,-170,150,3.0,301.35,45,101410,-330,293.15,5.0,201700006575,2,11,4,1,5,2006,7
MONTPELLIER,-20,10,1.8,294.05,87,101630,-280,293.95,2.9,201700006575,2,11,4,1,5,2006,7
MONTPELLIER,-10,140,2.8,297.15,79,101340,-310,297.05,8.5,201700006575,2,11,4,1,5,2012,7
MONTPELLIER,20,100,2.7,300.35,61,101570,-340,293.15,4.9,201700006575,2,11,4,1,5,2012,7
MONTPELLIER,-90,10,1.1,293.15,85,101540,-300,293.15,1.7,201700006575,2,11,4,1,5,2012,7
MONTPELLIER,-60,230,1.8,298.65,53,101350,-300,298.65,8.2,201700006575,2,11,4,1,5,2012,7
MONTPELLIER,10,360,1.9,295.65,74,101550,-320,293.15,3.3,201700006575,2,11,4,1,5,2012,7
MONTPELLIER,10,200,2.6,301.25,42,101580,-250,293.15,5.9,201700006575,2,11,4,1,5,2012,7
MONTPELLIER,-170,150,3.0,301.35,45,101410,-330,293.15,5.0,201700006575,2,11,4,1,5,2012,7
MONTPELLIER,-20,10,1.8,294.05,87,101630,-280,293.95,2.9,201700006575,2,11,4,1,5,2012,7
MONTPELLIER,-10,140,2.8,297.15,79,101340,-310,297.05,8.5,201700006575,2,11,4,1,5,1991,7
MONTPELLIER,20,100,2.7,300.35,61,101570,-340,293.15,4.9,201700006575,2,11,4,1,5,1991,7
MONTPELLIER,-90,10,1.1,293.15,85,101540,-300,293.15,1.7,201700006575,2,11,4,1,5,1991,7
MONTPELLIER,-60,230,1.8,298.65,53,101350,-300,298.65,8.2,201700006575,2,11,4,1,5,1991,7
MONTPELLIER,10,360,1.9,295.65,74,101550,-320,293.15,3.3,201700006575,2,11,4,1,5,1991,7
MONTPELLIER,10,200,2.6,301.25,42,101580,-250,293.15,5.9,201700006575,2,11,4,1,5,1991,7
MONTPELLIER,-170,150,3.0,301.35,45,101410,-330,293.15,5.0,201700006575,2,11,4,1,5,1991,7
MONTPELLIER,-20,10,1.8,294.05,87,101630,-280,293.95,2.9,201700006575,2,11,4,1,5,1991,7
MONTPELLIER,-10,140,2.8,297.15,79,101340,-310,297.05,8.5,201700006575,2,11,3,2,5,1983,7
MONTPELLIER,20,100,2.7,300.35,61,101570,-340,293.15,4.9,201700006575,2,11,3,2,5,1983,7
MONTPELLIER,-90,10,1.1,293.15,85,101540,-300,293.15,1.7,201700006575,2,11,3,2,5,1983,7
MONTPELLIER,-60,230,1.8,298.65,53,101350,-300,298.65,8.2,201700006575,2,11,3,2,5,1983,7
MONTPELLIER,10,360,1.9,295.65,74,101550,-320,293.15,3.3,201700006575,2,11,3,2,5,1983,7
MONTPELLIER,10,200,2.6,301.25,42,101580,-250,293.15,5.9,201700006575,2,11,3,2,5,1983,7
MONTPELLIER,-170,150,3.0,301.35,45,101410,-330,293.15,5.0,201700006575,2,11,3,2,5,1983,7
MONTPELLIER,-20,10,1.8,294.05,87,101630,-280,293.95,2.9,201700006575,2,11,3,2,5,1983,7
MONTPELLIER,60,350,2.1,296.35,54,101670,160,294.65,3.5,201700006576,4,10,3,2,0,1960,8
MONTPELLIER,-130,300,2.9,302.45,22,101690,250,293.95,7.1,201700006576,4,10,3,2,0,1960,8
MONTPELLIER,250,320,2.0,297.05,34,101900,380,295.45,4.7,201700006576,4,10,3,2,0,1960,8
MONTPELLIER,-130,310,7.4,305.95,11,101560,180,293.95,12.3,201700006576,4,10,3,2,0,1960,8
MONTPELLIER,90,320,7.0,301.35,14,101650,230,295.05,13.8,201700006576,4,10,3,2,0,1960,8
MONTPELLIER,10,360,4.7,298.95,41,101820,280,293.95,8.9,201700006576,4,10,3,2,0,1960,8
MONTPELLIER,140,300,3.7,295.15,55,101810,250,293.95,6.5,201700006576,4,10,3,2,0,1960,8
MONTPELLIER,90,320,4.5,299.05,52,101610,60,297.75,8.0,201700006576,4,10,3,2,0,1960,8
MONTPELLIER,60,350,2.1,296.35,54,101670,160,294.65,3.5,201700006576,4,10,4,1,0,1993,8
MONTPELLIER,-130,300,2.9,302.45,22,101690,250,293.95,7.1,201700006576,4,10,4,1,0,1993,8
MONTPELLIER,250,320,2.0,297.05,34,101900,380,295.45,4.7,201700006576,4,10,4,1,0,1993,8
MONTPELLIER,-130,310,7.4,305.95,11,101560,180,293.95,12.3,201700006576,4,10,4,1,0,1993,8
MONTPELLIER,90,320,7.0,301.35,14,101650,230,295.05,13.8,201700006576,4,10,4,1,0,1993,8
MONTPELLIER,10,360,4.7,298.95,41,101820,280,293.95,8.9,201700006576,4,10,4,1,0,1993,8
MONTPELLIER,140,300,3.7,295.15,55,101810,250,293.95,6.5,201700006576,4,10,4,1,0,1993,8
MONTPELLIER,90,320,4.5,299.05,52,101610,60,297.75,8.0,201700006576,4,10,4,1,0,1993,8
MONTPELLIER,60,350,2.1,296.35,54,101670,160,294.65,3.5,201700006576,4,10,3,1,0,1958,8
MONTPELLIER,-130,300,2.9,302.45,22,101690,250,293.95,7.1,201700006576,4,10,3,1,0,1958,8
MONTPELLIER,250,320,2.0,297.05,34,101900,380,295.45,4.7,201700006576,4,10,3,1,0,1958,8
MONTPELLIER,-130,310,7.4,305.95,11,101560,180,293.95,12.3,201700006576,4,10,3,1,0,1958,8
MONTPELLIER,90,320,7.0,301.35,14,101650,230,295.05,13.8,201700006576,4,10,3,1,0,1958,8
MONTPELLIER,10,360,4.7,298.95,41,101820,280,293.95,8.9,201700006576,4,10,3,1,0,1958,8
MONTPELLIER,140,300,3.7,295.15,55,101810,250,293.95,6.5,201700006576,4,10,3,1,0,1958,8
MONTPELLIER,90,320,4.5,299.05,52,101610,60,297.75,8.0,201700006576,4,10,3,1,0,1958,8
MONTPELLIER,60,350,2.1,296.35,54,101670,160,294.65,3.5,201700006576,4,10,4,2,0,1995,8
MONTPELLIER,-130,300,2.9,302.45,22,101690,250,293.95,7.1,201700006576,4,10,4,2,0,1995,8
MONTPELLIER,250,320,2.0,297.05,34,101900,380,295.45,4.7,201700006576,4,10,4,2,0,1995,8
MONTPELLIER,-130,310,7.4,305.95,11,101560,180,293.95,12.3,201700006576,4,10,4,2,0,1995,8
MONTPELLIER,90,320,7.0,301.35,14,101650,230,295.05,13.8,201700006576,4,10,4,2,0,1995,8
MONTPELLIER,10,360,4.7,298.95,41,101820,280,293.95,8.9,201700006576,4,10,4,2,0,1995,8
MONTPELLIER,140,300,3.7,295.15,55,101810,250,293.95,6.5,201700006576,4,10,4,2,0,1995,8
MONTPELLIER,90,320,4.5,299.05,52,101610,60,297.75,8.0,201700006576,4,10,4,2,0,1995,8
MONTPELLIER,60,350,2.1,296.35,54,101670,160,294.65,3.5,201700006576,4,10,4,1,0,1988,8
MONTPELLIER,-130,300,2.9,302.45,22,101690,250,293.95,7.1,201700006576,4,10,4,1,0,1988,8
MONTPELLIER,250,320,2.0,297.05,34,101900,380,295.45,4.7,201700006576,4,10,4,1,0,1988,8
MONTPELLIER,-130,310,7.4,305.95,11,101560,180,293.95,12.3,201700006576,4,10,4,1,0,1988,8
MONTPELLIER,90,320,7.0,301.35,14,101650,230,295.05,13.8,201700006576,4,10,4,1,0,1988,8
MONTPELLIER,10,360,4.7,298.95,41,101820,280,293.95,8.9,201700006576,4,10,4,1,0,1988,8
MONTPELLIER,140,300,3.7,295.15,55,101810,250,293.95,6.5,201700006576,4,10,4,1,0,1988,8
MONTPELLIER,90,320,4.5,299.05,52,101610,60,297.75,8.0,201700006576,4,10,4,1,0,1988,8
MONTPELLIER,60,350,2.1,296.35,54,101670,160,294.65,3.5,201700006576,4,10,4,2,0,1966,8
MONTPELLIER,-130,300,2.9,302.45,22,101690,250,293.95,7.1,201700006576,4,10,4,2,0,1966,8
MONTPELLIER,250,320,2.0,297.05,34,101900,380,295.45,4.7,201700006576,4,10,4,2,0,1966,8
MONTPELLIER,-130,310,7.4,305.95,11,101560,180,293.95,12.3,201700006576,4,10,4,2,0,1966,8
MONTPELLIER,90,320,7.0,301.35,14,101650,230,295.05,13.8,201700006576,4,10,4,2,0,1966,8
MONTPELLIER,10,360,4.7,298.95,41,101820,280,293.95,8.9,201700006576,4,10,4,2,0,1966,8
MONTPELLIER,140,300,3.7,295.15,55,101810,250,293.95,6.5,201700006576,4,10,4,2,0,1966,8
MONTPELLIER,90,320,4.5,299.05,52,101610,60,297.75,8.0,201700006576,4,10,4,2,0,1966,8
MONTPELLIER,60,350,2.1,296.35,54,101670,160,294.65,3.5,201700006576,1,10,3,2,0,1960,8
MONTPELLIER,-130,300,2.9,302.45,22,101690,250,293.95,7.1,201700006576,1,10,3,2,0,1960,8
MONTPELLIER,250,320,2.0,297.05,34,101900,380,295.45,4.7,201700006576,1,10,3,2,0,1960,8
MONTPELLIER,-130,310,7.4,305.95,11,101560,180,293.95,12.3,201700006576,1,10,3,2,0,1960,8
MONTPELLIER,90,320,7.0,301.35,14,101650,230,295.05,13.8,201700006576,1,10,3,2,0,1960,8
MONTPELLIER,10,360,4.7,298.95,41,101820,280,293.95,8.9,201700006576,1,10,3,2,0,1960,8
MONTPELLIER,140,300,3.7,295.15,55,101810,250,293.95,6.5,201700006576,1,10,3,2,0,1960,8
MONTPELLIER,90,320,4.5,299.05,52,101610,60,297.75,8.0,201700006576,1,10,3,2,0,1960,8
MONTPELLIER,60,350,2.1,296.35,54,101670,160,294.65,3.5,201700006576,1,10,4,1,0,1993,8
MONTPELLIER,-130,300,2.9,302.45,22,101690,250,293.95,7.1,201700006576,1,10,4,1,0,1993,8
MONTPELLIER,250,320,2.0,297.05,34,101900,380,295.45,4.7,201700006576,1,10,4,1,0,1993,8
